Prov. Code;Prov. Category;Prov. Type;Conc. Rel.;Descr. UI;Descr. Name;PH count;#Parent Ds;PHs;#Descendant Ds;MeSH Categories;year
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060165;Uroplakins;1;1;Membrane Glycoproteins;4;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060166;Capillary Tubing;0;1;;0;E;2012
3.3: Submersion;3: New PI concept;3: Submersion;-;D060167;Uroplakin Ia;1;2;Membrane Glycoproteins;0;D;2012
3.3: Submersion;3: New PI concept;3: Submersion;-;D060168;Thymocytes;1;2;T-Lymphocytes;0;A;2012
3.3: Submersion;3: New PI concept;3: Submersion;-;D060169;Uroplakin Ib;1;2;Membrane Glycoproteins;0;D;2012
2.3: Submersion;2: Old SRC;3: Submersion;-;D060170;Uroplakin II;1;1;Membrane Proteins;0;D;2012
2.3: Submersion;2: Old SRC;3: Submersion;-;D060171;Uroplakin III;1;1;Membrane Glycoproteins;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060172;Morpholinos;0;2;;0;D;2012
2.5: Detachment;2: Old SRC;5: Detachment;-;D060185;Tetraspanin 24;1;1;Antigens, CD;0;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060186;Infusions, Spinal;1;1;Injections;0;E;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060205;Therapeutic Occlusion;0;1;;5;E;2012
2.5: Detachment;2: Old SRC;5: Detachment;-;D060225;Tetraspanin 28;1;1;Antigens, CD;0;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060226;Head Kidney;1;2;Kidney;0;A;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060227;Imaginal Discs;0;1;;0;A;2012
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D060245;Tetraspanin 29;2;2;Membrane Glycoproteins~Antigens, CD;0;D;2012
2.5: Detachment;2: Old SRC;5: Detachment;-;D060265;Tetraspanin 25;2;1;Antigens, Differentiation, T-Lymphocyte~Antigens, CD;0;D;2012
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D060285;Receptors, Autocrine Motility Factor;2;2;Receptors, Cytokine~Ubiquitin-Protein Ligases;0;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060305;Transition to Adult Care;1;1;Continuity of Patient Care;0;E~N;2012
1.5: Detachment;1: Old concept;5: Detachment;NRW;D060306;Magnetometry;1;1;Magnetics;2;E;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060326;Chemistry Techniques, Synthetic;2;2;Chemistry, Inorganic~Chemistry, Organic;5;E~J;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060327;Solid-Phase Synthesis Techniques;0;1;;0;E~J;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060328;Magnetic Phenomena;1;1;Magnetics;24;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060329;Education of Visually Disabled;0;1;;0;I;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060345;Education of Hearing Disabled;0;1;;0;I;2012
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D060347;Sodium-Coupled Vitamin C Transporters;2;3;Symporters~Organic Anion Transporters, Sodium-Dependent;0;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060348;Dirofilaria repens;1;1;Dirofilaria;0;B;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060365;Chloroplast Proteins;1;1;Chloroplasts;14;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060366;Entomoplasmatales;0;1;;4;B;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060367;Lacazia;2;1;Onygenales~Paracoccidioides;0;B;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060368;Lobomycosis;1;1;Dermatomycoses;0;C;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060386;Sex Workers;0;1;;0;M;2012
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D060387;Ascorbate Peroxidases;1;1;Peroxidases;0;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060388;Support Vector Machine;1;1;Pattern Recognition, Automated;0;G~L;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060389;Construction Industry;0;1;;0;J;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060405;Florigen;1;1;Plant Growth Regulators;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060406;Brassinosteroids;0;1;;0;D;2012
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D060425;Cerebral Phaeohyphomycosis;3;1;Central Nervous System Fungal Infections~Central Nervous System Infections~Mycoses;0;C;2012
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D060426;Anti-N-Methyl-D-Aspartate Receptor Encephalitis;3;3;Encephalitis~Limbic Encephalitis~Receptors, N-Methyl-D-Aspartate;0;C;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060431;Thylakoid Membrane Proteins;1;2;Thylakoids;10;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060432;Anthropology, Medical;1;1;Anthropology;0;F~I;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060433;Administration, Ophthalmic;1;1;Administration, Topical;0;E;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060434;Herbivory;1;1;Feeding Behavior;0;F~G;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060435;Carnivory;1;1;Feeding Behavior;0;F~G;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060436;Self-Incompatibility in Flowering Plants;1;1;Fertilization;0;G;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060437;Artificial Lens Implant Migration;1;2;Foreign-Body Migration;0;C;2012
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D060446;Phaeohyphomycosis;2;1;Dermatomycoses~Mycoses;0;C;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060447;Emergency Shelter;0;1;;0;N;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060449;Wnt Signaling Pathway;1;1;Wnt Proteins;0;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060465;Axin Signaling Complex;0;2;;8;D;2012
2.5: Detachment;2: Old SRC;5: Detachment;-;D060466;Axin Protein;2;1;Repressor Proteins~Adaptor Proteins, Signal Transducing;0;D;2012
1.2: Subdivision;1: Old concept;2: Subdivision;REL;D060467;Disease Resistance;1;3;Immunity, Innate;0;C~G;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060485;Pedobacter;1;2;Bacteroidetes;0;B;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060486;Ophthalmoplegic Migraine;2;4;Migraine Disorders~Ophthalmoplegia;0;C;2012
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D060487;Alternariosis;2;1;Alternaria~Dermatomycoses;0;C;2012
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D060488;Low Density Lipoprotein Receptor-Related Protein-6;1;2;LDL-Receptor Related Proteins;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060489;Prosthesis Retention;0;1;;0;E;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060490;Receptors, Wnt;1;1;Wnt Proteins;4;D;2012
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D060492;Low Density Lipoprotein Receptor-Related Protein-5;1;2;LDL-Receptor Related Proteins;0;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060493;Tenacibaculum;1;1;Flavobacteriaceae;0;B;2012
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D060494;Riemerella;2;1;Flavobacteriaceae~Gram-Negative Bacteria;0;B;2012
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D060508;Wnt3 Protein;1;1;Wnt Proteins;0;D;2012
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D060509;Wnt3A Protein;1;1;Wnt Proteins;0;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060525;Pudendal Nerve;4;1;Penis~Perineum~Urethra~Urinary Bladder;0;A;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060526;Magnetic Fields;0;1;;1;G;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060527;Corneal Keratocytes;1;1;Fibroblasts;0;A;2012
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D060528;Wnt4 Protein;1;1;Wnt Proteins;0;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060545;Pudendal Neuralgia;1;2;Nerve Compression Syndromes;0;C;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060565;Argonaute Proteins;0;1;;0;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060585;Fusariosis;1;1;Fusarium;0;C;2012
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D060586;Trichosporonosis;3;2;Alveolitis, Extrinsic Allergic~Mycoses~Trichosporon;0;C;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060587;Groundwater;1;1;Water Supply;3;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060588;LIM Domain Proteins;0;1;;4;D;2012
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D060589;Zyxin;2;3;Cytoskeletal Proteins~Glycoproteins;0;D;2012
3.3: Submersion;3: New PI concept;3: Submersion;-;D060605;Hyalohyphomycosis;1;1;Mycoses;3;C;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060645;Scopulariopsis;0;1;;0;B;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060666;Airway Extubation;0;2;;0;E;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060685;Sense of Coherence;0;2;;0;F;2012
3.1: Succession;3: New PI concept;1: Succession;-;D060705;Dyscalculia;1;1;Learning Disorders;0;C~F;2012
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D060725;Uterine Retroversion;2;2;Uterine Diseases~Uterus;0;C;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060726;Torso;0;1;;25;A;2012
1.5: Detachment;1: Old concept;5: Detachment;BRD;D060728;Reproductive Health;1;1;Reproductive Medicine;0;N;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060729;Coal Ash;1;1;Coal;0;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060730;Glomerular Filtration Barrier;1;2;Kidney Glomerulus;2;A;2012
3.5: Detachment~3.4: Overtopping;3: New PI concept;5: Detachment~4: Overtopping;-;D060731;Emergency Responders;2;1;Emergency Medical Services~Emergency Medical Technicians;3;M;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060733;Electromagnetic Radiation;0;2;;13;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060734;Nacre;0;1;;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060735;Pharmacovigilance;0;2;;0;E~N;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060737;Reproductive Tract Infections;0;3;;0;C;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060739;Phonons;0;2;;0;G;2012
3.5: Detachment~3.1: Succession;3: New PI concept;5: Detachment~1: Succession;-;D060740;Disease Eradication;2;1;Communicable Disease Control~specific disease;1;N;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060745;Gingival Retraction Techniques;1;1;Dental Impression Technique;0;E;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060746;Endoplasmic Reticulum-Associated Degradation;1;1;Protein Folding;0;G;2012
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D060747;Fetal Globulins;1;2;Fetal Proteins;1;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060748;Fetuins;1;3;alpha-Fetoproteins;2;D;2012
2.3: Submersion;2: Old SRC;3: Submersion;-;D060749;alpha-2-HS-Glycoprotein;1;2;Blood Proteins;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060750;Bone Anteversion;0;2;;1;C;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060751;Bone Retroversion;0;2;;1;C;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060752;Fetuin-B;1;1;alpha-Fetoproteins;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060753;Water Quality;0;2;;0;N;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060754;Equol;1;1;Isoflavones;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060755;Germ Theory of Disease;0;1;;0;K;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060756;Social Networking;0;1;;2;L;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060765;Secretoglobins;0;1;;4;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060766;Drinking Water;1;2;Water Supply;1;D~G~J;2012
2.5: Detachment;2: Old SRC;5: Detachment;-;D060785;Mammaglobin A;2;2;Neoplasm Proteins~Uteroglobin;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060786;Holy Roman Empire;0;1;;0;Z;2012
3.1: Succession;3: New PI concept;1: Succession;-;D060787;Neoplasm Grading;1;1;Neoplasms or specifics;0;E;2012
2.5: Detachment;2: Old SRC;5: Detachment;-;D060788;Mammaglobin B;3;1;Myelin Proteins~Proteolipids~Uteroglobin;0;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060789;Prostatein;1;1;Uteroglobin;0;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060805;Performance Anxiety;1;1;Anxiety;0;F;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060807;Bioluminescence Resonance Energy Transfer Techniques;1;1;Luminescent Measurements;0;E;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060825;Cognitive Dysfunction;1;1;Cognition Disorders;1;F;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060826;Cementoplasty;1;1;Bone Cements;2;E;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060828;Induction Chemotherapy;1;2;Remission Induction;0;E;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060829;Arthropod Proteins;0;1;;12;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060830;Consolidation Chemotherapy;0;1;;0;E;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060831;Hand-Foot Syndrome;2;1;Foot Dermatoses~Hand Dermatoses;0;C;2012
3.3: Submersion;3: New PI concept;3: Submersion;-;D060832;Apomixis;1;1;Reproduction, Asexual;0;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060833;Cellular Microenvironment;0;1;;2;G;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060845;Hoarding;1;1;Obsessive-Compulsive Disorder;0;F;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060846;Cell Engineering;0;2;;3;E~J;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060847;Metabolic Engineering;1;2;Genetic Engineering;0;E~J;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060848;Agatoxins;1;2;Spider Venoms;1;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060850;LIM-Homeodomain Proteins;0;2;;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060851;Gulf of Mexico;0;1;;0;Z;2012
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D060865;Repetition Priming;2;1;Memory~Mental Recall;0;F;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060866;Accountable Care Organizations;0;1;;0;N;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060867;Facilitated Tucking;1;1;Intensive Care, Neonatal;0;N;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060885;Multiplex Polymerase Chain Reaction;1;1;Polymerase Chain Reaction;0;E;2012
1.4: Overtopping;1: Old concept;4: Overtopping;BRD;D060887;B7 Antigens;1;3;Antigens, CD80;6;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060888;Real-Time Polymerase Chain Reaction;1;1;Polymerase Chain Reaction;0;E;2012
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D060889;Inducible T-Cell Co-Stimulator Protein;1;2;Antigens, Differentiation, T-Lymphocyte;0;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060890;B7-H1 Antigen;1;1;Antigens, CD;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060891;Root Cause Analysis;0;1;;0;N;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060905;Coxa Vara;2;1;Hip Joint~Joint Diseases;0;C;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060906;Coxa Valga;2;2;Hip Joint~Joint Diseases;0;C;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060907;V-Set Domain-Containing T-Cell Activation Inhibitor 1;1;1;Antigens, CD80;0;D;2012
2.5: Detachment;2: Old SRC;5: Detachment;-;D060908;CTLA-4 Antigen;1;2;Antigens, CD;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060909;Economics, Behavioral;0;2;;0;F~N;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D060910;Pronephros;1;1;Kidney;1;A;2012
1.5: Detachment;1: Old concept;5: Detachment;NRW;D060926;Remuneration;1;1;Fees and Charges;0;N;2012
2.5: Detachment;2: Old SRC;5: Detachment;-;D060945;Inducible T-Cell Co-Stimulator Ligand;1;1;Antigens, CD80;0;D;2012
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D060946;Pharmaceutical Services, Online;2;1;Internet~Pharmaceutical Services;0;N;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060965;Clonal Evolution;0;2;;0;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060966;Clonal Selection, Antigen-Mediated;0;2;;0;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D060985;Natural Springs;0;1;;2;G;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D060986;Water Wells;1;1;Water Supply;0;J;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061005;Ponds;0;2;;0;G~N;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061006;Bays;0;1;;0;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061025;Costimulatory and Inhibitory T-Cell Receptors;0;1;;4;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D061026;Programmed Cell Death 1 Receptor;2;2;Antigens, CD~Apoptosis Regulatory Proteins;0;D;2012
2.5: Detachment;2: Old SRC;5: Detachment;-;D061027;Programmed Cell Death 1 Ligand 2 Protein;1;1;Antigens, CD80;0;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D061028;Trigger Points;1;1;Myofascial Pain Syndromes;0;A;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D061046;Biological Control Agents;1;1;Pest Control, Biological;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061065;Polyketides;0;2;;22;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D061066;Plant Pathology;1;2;Plant Diseases;0;H;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061067;Antibodies, Monoclonal, Humanized;1;1;Antibodies, Monoclonal;22;D;2012
1.4: Overtopping;1: Old concept;4: Overtopping;NRW;D061085;Agenesis of Corpus Callosum;1;2;Acrocallosal Syndrome;3;C;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061086;NADP Transhydrogenase, B-Specific;1;2;NADP Transhydrogenases;0;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061087;NADP Transhydrogenase, AB-Specific;1;1;NADP Transhydrogenases;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061088;Photoacoustic Techniques;0;2;;0;E;2012
3.1: Succession;3: New PI concept;1: Succession;-;D061089;Radiotherapy, Image-Guided;1;1;Radiotherapy or specifics;0;E;2012
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D061105;Peroxiredoxin III;1;2;Peroxiredoxins;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061106;Radiotherapy Setup Errors;0;2;;0;E~N;2012
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D061107;Nucleoside Diphosphate Kinase D;1;2;NM23 Nucleoside Diphosphate Kinases;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061108;Social Media;0;2;;0;L;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D061125;Genes, Chloroplast;1;2;Chloroplasts;0;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061145;Microvascular Decompression Surgery;0;2;;0;E;2012
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D061146;Chlorophyll Binding Proteins;1;1;Light-Harvesting Protein Complexes;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061147;Therapy with Helminths;0;1;;0;E;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061148;Hygiene Hypothesis;0;1;;0;K;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061149;Thysanoptera;1;1;Insects;0;B;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061165;Glenoid Cavity;1;1;Scapula;0;A;2012
3.3: Submersion;3: New PI concept;3: Submersion;-;D061166;Peripheral Tolerance;1;1;Immune Tolerance;0;G;2012
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D061167;Central Tolerance;2;1;Immune Tolerance~Self Tolerance;0;G;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061185;Mechanical Thrombolysis;0;2;;0;E;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061186;Breast Milk Expression;0;1;;0;F~G;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061205;Vascular Calcification;1;1;Calcinosis;1;C;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061206;Neoplasm Micrometastasis;1;1;Neoplasm Metastasis;0;C;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061207;Calcium Ionophores;1;1;Ionophores;0;D;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061208;Pulsed Radiofrequency Treatment;0;2;;0;E;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061209;Proton Ionophores;1;2;Ionophores;0;D;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061210;Sodium Ionophores;1;1;Ionophores;0;D;2012
1.5: Detachment;1: Old concept;5: Detachment;NRW;D061212;Memory, Episodic;1;1;Mental Recall;0;F;2012
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D061213;Mortality, Premature;2;1;Life Expectancy~Mortality;0;E~N;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061214;Patient Safety;0;1;;0;N;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061215;Energy Drinks;1;1;Beverages;0;G~J;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061216;Potassium Ionophores;1;1;Ionophores;0;D;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D061217;Weight Reduction Programs;1;1;Weight Loss;1;I~N;2012
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D061218;Depressive Disorder, Treatment-Resistant;1;1;Depressive Disorder;0;F;2012
3.5: Detachment;3: New PI concept;5: Detachment;-;D061219;Olfactory Nerve Injuries;1;2;Olfactory Nerve;0;C;2012
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D061220;Oculomotor Nerve Injuries;0;2;;0;C;2012
